Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,LoanAmount,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalLiabilities,JobTenure,NetWorth,LoanToIncomeRatio,SavingsToLoanRatio
58,17686,822,1,2,15278,60,551,0.373,0.374,0,3,0,42,34,8311,2880,11506,13,52844,0.8637982699157574,0.5439492113358204
18,47154,723,0,0,39229,60,1056,0.473,0.269,0,0,0,21,0,7745,1060,59848,0,68808,0.831916021630792,0.1974254397145042
23,43387,637,0,4,51285,36,1453,0.401,0.402,0,1,0,28,3,4634,10985,79351,3,-20762,1.1820088503733752,0.0903560425847209
57,129981,780,2,0,89660,60,858,0.14,0.079,0,2,1,9,20,22510,36365,105525,4,293926,0.6897878167746303,0.2510567582337917
67,20934,590,0,0,24811,24,823,0.416,0.472,0,2,0,8,40,13217,666,12310,4,101331,1.1851444948650585,0.5326857971949057
50,38632,697,0,4,37276,84,551,0.065,0.171,0,3,0,8,26,15070,7420,31346,1,145825,0.964874589081873,0.4042707299407141
75,59518,615,0,1,38532,84,2425,0.363,0.489,0,2,1,47,19,39200,11954,47540,2,104680,0.6473899091046557,1.017309838320401
28,48135,700,0,1,37018,60,1538,0.214,0.383,1,1,0,31,9,24711,10941,68717,6,70507,0.769029416652817,0.667522083254545
41,78596,593,2,2,145973,12,3392,0.385,0.518,0,1,0,7,17,47833,10686,218517,17,117852,1.8572337366566156,0.3276816419362352
28,38652,608,1,1,61069,72,693,0.272,0.215,0,0,0,46,5,1758,8034,37073,8,31569,1.5799291128761028,0.0287866382839364
55,55954,630,1,1,23102,36,776,0.475,0.166,0,3,1,9,19,17330,7090,40238,13,175366,0.4128674827986775,0.7501190321603255
54,108213,637,0,1,214103,84,3431,0.259,0.38,0,0,0,10,11,58777,32121,301893,0,30494,1.978514794758534,0.2745254642603594
26,51686,760,2,2,99042,120,992,0.114,0.23,0,4,1,48,6,6640,11320,104610,3,124279,1.9161878228568112,0.0670415879971325
68,69672,754,0,1,93264,72,1732,0.06,0.298,0,4,0,15,42,37501,16262,108237,4,156099,1.338596012802664,0.4020908164906449
63,42451,774,0,1,48862,36,1171,0.075,0.331,0,3,0,17,25,25380,8592,90719,13,27799,1.150994063883916,0.5194114155905286
65,102087,603,2,0,11280,84,4643,0.271,0.546,0,3,0,47,41,38726,22641,12104,20,487347,0.1104929080793041,3.432851697544544
34,80643,670,1,3,157457,60,3181,0.048,0.473,0,2,0,32,14,32137,10691,51677,14,266388,1.9524949159267893,0.2040988708099937
28,27696,645,1,1,26752,72,572,0.246,0.248,0,3,0,36,6,7283,1857,21239,2,103279,0.9658807813120556,0.2722311516465443
57,53940,655,0,0,11834,120,2074,0.109,0.461,0,1,0,32,11,21378,14570,13151,24,127593,0.2193878496876216,1.8063371356147024
50,34218,716,2,2,9605,120,1401,0.464,0.491,0,1,0,3,22,15803,702,8270,9,133598,0.2806920132090359,1.645117634811576
19,15843,499,1,0,23424,120,332,0.308,0.251,0,1,0,14,0,1250,2142,41834,0,-23290,1.4784145417823782,0.0533617929562433
60,47006,634,0,0,6058,12,1511,0.069,0.386,0,1,0,32,16,25574,9800,4640,11,117485,0.1288744229582828,4.220828519557683
67,24957,699,1,3,7823,48,513,0.267,0.247,0,3,0,11,41,2138,3614,11631,7,31198,0.3134465902716564,0.2732617586912065
43,30566,512,2,1,26901,48,614,0.349,0.241,1,3,0,40,12,9616,8067,8485,7,93070,0.8800667386397095,0.3574455430822987
57,86143,617,1,1,71860,120,1511,0.077,0.21,0,3,0,35,24,31212,4519,94005,1,284066,0.8341846210995543,0.4343385146324153
61,54856,651,2,1,116627,24,731,0.589,0.16,0,3,0,42,34,22588,12408,225373,18,46105,2.126018557339993,0.1936756182048907
64,105070,709,0,2,139890,120,782,0.319,0.089,0,2,1,21,28,91322,12123,123177,6,472133,1.3313854441282562,0.6528082578579036
60,64015,488,0,3,21320,12,1529,0.127,0.287,0,0,0,4,32,1927,8199,24777,18,49743,0.3330417395651087,0.0903803761549646
32,36249,766,1,0,57230,72,1052,0.465,0.348,1,2,0,14,11,17168,9795,29896,12,86813,1.5787586206896551,0.2999772850378291
47,28784,710,0,3,32477,120,693,0.441,0.289,0,0,0,8,16,20913,5397,59090,1,67882,1.1282612471773492,0.64391280251247
68,83733,662,2,4,16130,120,664,0.166,0.095,0,1,1,18,46,16588,20008,23398,9,214809,0.1926338166097403,1.0283305436736718
74,69569,747,0,0,36955,12,2868,0.46,0.495,0,2,1,11,22,28621,8005,37837,1,55161,0.5311916055771165,0.7744615218097197
57,23367,730,2,1,32927,36,157,0.499,0.081,0,0,0,25,35,630,5875,29151,11,56901,1.4090636768230058,0.0191326530612244
41,60095,614,0,0,129135,48,649,0.378,0.13,0,3,0,5,10,12777,172,126287,18,44472,2.1488119009584663,0.0989422004708214
44,49543,559,1,3,30808,36,790,0.45,0.191,0,2,0,15,11,28494,12655,60206,22,162423,0.6218310996286129,0.9248596189425168
58,30090,572,0,0,15255,48,718,0.636,0.286,0,2,0,38,33,14565,1294,10921,15,98786,0.5069622146156658,0.9547063450445726
60,46434,676,0,1,41367,72,475,0.273,0.123,0,0,1,42,37,40177,3643,60862,20,121197,0.890858188866157,0.9712096306323728
56,75517,664,2,1,53259,36,963,0.485,0.153,0,3,0,42,17,2395,1449,105218,10,194371,0.7052490796896104,0.0449680811115283
38,80750,795,0,4,127218,24,2771,0.262,0.412,0,0,0,48,6,31741,10506,251672,18,-154841,1.5754355983207635,0.2494988956052162
68,54044,786,1,1,9521,84,2040,0.296,0.453,0,1,0,21,41,38478,194,13272,15,80704,0.1761680081413636,4.040957781978576
60,41991,800,2,1,20126,84,402,0.539,0.115,0,3,0,28,31,26768,4875,31014,3,190472,0.4792817679558011,1.3299547871019028
59,59574,681,0,1,53921,84,1923,0.454,0.387,0,0,0,45,14,49984,15209,77851,14,253489,0.905094418799832,0.926968584251326
47,49064,655,1,4,48748,24,387,0.556,0.095,0,4,0,32,24,29039,10385,76876,3,196961,0.9935391827168042,0.5956840140310571
74,67872,644,0,3,93218,84,2674,0.197,0.473,0,2,0,24,45,28665,19060,82003,18,36759,1.3734180012670725,0.3075016895697229
70,33251,628,1,1,51410,84,170,0.7,0.061,0,3,0,12,23,4277,7380,48608,10,-4537,1.54607241669674,0.0831923129291396
26,14206,703,0,4,13222,72,166,0.338,0.14,0,2,0,17,7,6003,1734,5030,2,42464,0.930667980572957,0.4539816985555471
54,40729,611,2,3,61451,12,1115,0.529,0.329,0,2,0,41,19,30278,5320,63796,10,10702,1.508740486128161,0.4927097572088785
53,91963,505,0,1,26601,72,4024,0.171,0.525,0,3,0,8,10,46525,9072,37860,24,210813,0.2892544908877387,1.748928651981054
70,91627,779,1,3,135193,24,3546,0.375,0.464,0,4,0,30,49,31946,15459,195676,16,-47992,1.475455101060811,0.2362974688225808
73,211903,562,0,2,232679,36,5025,0.18,0.285,0,4,0,13,37,72328,53444,92664,16,919900,1.098039678344911,0.3108475159016675
38,20542,703,0,1,32510,12,129,0.067,0.075,0,1,0,24,12,15023,3516,13102,8,25410,1.5825341965633062,0.4620897542370275
71,49368,754,0,0,77983,72,1764,0.545,0.429,0,3,0,22,48,27722,7943,92121,24,12435,1.5795944823674777,0.3554831760361099
74,29201,686,2,0,47662,60,1211,0.202,0.498,0,0,0,44,26,1630,2605,45479,2,64753,1.632148482980618,0.0341984348446384
31,17561,718,0,1,36231,120,548,0.248,0.374,0,2,1,45,9,10944,1014,12018,2,74271,2.06303382302699,0.302053433429013
67,68042,571,1,3,139376,12,2871,0.255,0.506,1,3,0,45,32,57398,2286,87066,22,287107,2.0483517775524303,0.4118183057462852
44,47142,643,0,0,78107,36,1430,0.205,0.364,0,2,0,38,14,19416,8143,124561,15,124731,1.6568101308783914,0.2485788907666308
52,41249,678,0,3,13940,48,413,0.346,0.12,0,2,0,12,25,8991,11162,10817,22,145975,0.3379393939393939,0.644932214331827
31,46233,612,0,3,78431,72,2024,0.196,0.525,0,3,0,35,6,11570,9855,62012,9,26436,1.6963922654323658,0.147516319869441
18,86462,814,1,1,118820,12,2283,0.42,0.317,0,3,0,42,0,32681,200,72832,0,53311,1.374229439182078,0.2750439737083512
70,98284,521,1,1,129305,120,1074,0.457,0.131,0,4,0,46,46,12638,23155,199536,3,-76992,1.315612758813654,0.097737150634928
18,94374,693,0,4,10925,36,2884,0.115,0.367,0,0,0,37,0,14068,4536,15746,0,344692,0.1157615894039735,1.2875709317224968
56,55610,642,0,4,95498,24,256,0.535,0.055,0,2,0,1,34,46790,6331,131015,15,147823,1.7172501843160526,0.4899527743746008
70,42432,623,0,3,24848,36,207,0.932,0.059,0,1,1,18,29,23486,4597,27671,14,94091,0.5855819762920369,0.945148698136746
22,19865,850,0,3,15248,72,567,0.451,0.342,0,0,1,40,2,6278,1157,12499,1,38069,0.7675425349843954,0.4116991278116598
19,22716,639,1,0,22837,36,977,0.307,0.516,1,4,0,5,0,8003,2710,26768,1,64409,1.005282387639213,0.3504247307119713
38,33967,677,0,0,4819,48,948,0.465,0.335,0,1,0,25,13,1245,7325,7763,19,127008,0.1418688177107866,0.258298755186722
49,50102,614,0,3,101786,84,445,0.397,0.107,0,1,0,41,24,38854,6698,30633,12,220590,2.0315350378220867,0.3817186870621985
71,31241,758,0,0,27955,60,1318,0.244,0.506,0,1,0,38,22,13058,720,20975,0,75418,0.8947890660008962,0.4670911432250679
41,56330,774,0,1,20930,24,803,0.183,0.171,0,1,0,47,19,43567,12433,38343,7,101841,0.371553851342955,2.08145812431322
56,101927,664,0,4,142767,120,4207,0.384,0.495,0,1,0,41,37,26470,22826,173306,4,384187,1.400665175417942,0.1854056931525271
60,26770,757,0,4,40914,48,186,0.408,0.083,0,3,0,40,30,16137,2699,41530,8,44842,1.5282955436853312,0.3944030306733472
57,21307,616,0,4,19841,120,231,0.131,0.13,0,2,0,19,31,5086,5847,18730,21,38585,0.9311526187347476,0.2563249672412055
53,53309,586,1,4,56908,60,286,0.195,0.064,0,0,0,23,25,39100,13659,79555,1,73456,1.067492027762146,0.6870618004182115
69,26277,607,1,2,4094,60,751,0.491,0.343,0,2,0,4,21,850,6065,1643,5,34522,0.1557957226577365,0.2075702075702075
63,50834,742,2,0,52981,120,550,0.597,0.13,0,3,0,6,18,29273,13762,21522,23,214009,1.042215009343956,0.5525083990789325
19,22387,618,0,1,17494,72,1016,0.439,0.545,0,2,0,38,0,12486,2186,32847,0,7658,0.7814007504020011,0.7136896256073164
75,51864,706,0,1,16703,72,1456,0.289,0.337,0,3,0,42,39,8591,12605,25220,13,122340,0.3220476236382917,0.5143079501915708
28,66233,514,0,3,38788,72,2665,0.239,0.483,0,2,0,25,9,48274,5963,59029,8,36960,0.585620678201528,1.2445280878599605
41,23619,579,2,1,45982,84,807,0.072,0.41,0,3,1,18,8,15318,2784,23349,7,74536,1.946740050804403,0.3331231107148294
39,91888,711,0,4,39685,72,1449,0.518,0.189,0,4,0,15,18,77344,13061,78041,20,392138,0.4318797679809335,1.948898856019755
64,33206,597,1,1,3604,36,268,0.046,0.097,0,1,0,35,40,10835,5340,6533,0,139498,0.1085313337549312,3.0055478502080444
45,55968,567,1,2,96359,36,1855,0.085,0.398,0,1,1,8,14,2651,2280,160474,12,23519,1.7216494845360826,0.0275114155251141
23,115124,744,0,0,152944,48,2346,0.327,0.245,0,0,0,3,4,46462,8093,204157,4,-45947,1.3285038002171552,0.303782405439864
26,78867,620,0,4,160715,120,902,0.34,0.137,0,1,0,18,4,46597,20949,247704,6,98272,2.037771973423949,0.2899337962617287
21,30181,579,2,4,12058,48,942,0.177,0.375,0,2,0,26,2,19004,8978,13438,2,124625,0.3995096415081837,1.575918401194129
20,58181,631,0,2,12231,48,344,0.588,0.071,0,0,0,42,0,51368,14776,22785,1,172070,0.2102196555635763,4.199476782210595
73,33726,589,0,1,55522,48,1534,0.204,0.546,0,1,0,44,42,28139,8305,61171,2,141866,1.6462181634891926,0.506798984204744
30,34151,613,1,0,47461,84,160,0.336,0.056,0,3,0,5,9,14176,4121,59671,0,60394,1.3896989927383463,0.2986810501032405
66,26254,600,0,4,27303,72,971,0.083,0.444,0,1,0,5,18,5653,5706,12783,3,17417,1.0399162064368692,0.2070392616466451
63,76424,644,0,4,33426,12,546,0.443,0.086,0,4,0,44,24,4583,10839,43927,20,130442,0.4373699705593719,0.1371047356927035
26,44125,711,0,1,52628,36,432,0.393,0.117,0,3,0,44,4,17475,1108,87867,4,133784,1.1926755201015276,0.3320412700222311
58,56844,638,1,1,68882,72,2461,0.393,0.52,0,1,1,45,13,520,2022,78914,24,207773,1.2117512534083912,0.0075490324172872
73,113401,771,0,3,218874,60,489,0.186,0.052,1,0,0,7,44,38581,9223,177127,24,432339,1.9300717800391527,0.1762695602512849
48,41658,741,0,3,36063,48,666,0.362,0.192,0,1,0,35,28,23952,625,64822,15,153416,0.865671283516167,0.6641526175687666
39,50104,634,2,3,63912,72,733,0.272,0.176,0,0,0,35,6,7151,12732,102759,18,-40672,1.2755613212254266,0.1118864706710684
28,53135,747,0,1,91676,72,493,0.106,0.111,0,3,0,24,3,8399,12974,42300,8,23752,1.7253086419753083,0.0916151270220447
27,65803,638,1,2,22624,84,2106,0.377,0.384,0,0,0,33,8,9924,19363,11429,6,66681,0.3438088869977509,0.4386298342541436
31,56775,643,0,1,88258,120,1250,0.189,0.264,0,3,0,33,4,50599,968,49772,13,197386,1.554494856981823,0.573301306382352
19,107810,686,0,1,55461,84,2032,0.242,0.226,0,1,0,14,0,67773,25801,53181,0,240826,0.514428026824721,1.2219718005120623
42,76569,545,0,1,145331,24,2159,0.17,0.338,0,3,0,12,20,12699,9833,53063,2,169005,1.898014888337469,0.0873792420113946
45,41168,581,2,3,45085,24,1342,0.49,0.391,0,1,0,39,8,32621,4750,40258,2,111397,1.095120114649372,0.7235283680078073
37,76688,643,0,1,141737,120,361,0.146,0.056,0,1,0,40,18,15743,19820,256192,17,-75676,1.8482050880830367,0.111071131242151
50,52947,850,2,1,9456,72,556,0.363,0.126,0,3,0,19,17,18668,11274,4908,4,266328,0.1785903150260633,1.973987522470128
74,36826,645,2,3,58995,48,567,0.12,0.185,0,0,0,19,30,20196,7747,113548,6,13380,1.601949656502023,0.3423282934436233
40,87647,522,0,3,190198,48,3955,0.361,0.541,0,0,0,30,7,6903,22002,240956,1,-118282,2.170020993063161,0.0362935662122303
45,36650,567,0,3,53231,84,1193,0.343,0.391,0,2,0,2,8,7471,1582,41216,10,90099,1.4523751057269925,0.1403479110309588
32,127154,667,1,4,116906,72,1402,0.137,0.132,0,0,0,33,9,21587,11162,102053,14,63363,0.9193975856238448,0.1846510474137562
21,62714,598,0,0,61623,72,1276,0.029,0.244,0,0,0,46,1,11911,3607,36716,2,204065,0.9825878976321454,0.1932850837336102
20,40601,706,0,0,84873,60,624,0.291,0.184,0,2,0,30,1,23232,7775,68871,0,146788,2.090365006649918,0.2737234017484742
38,34118,592,2,1,74279,84,618,0.32,0.217,0,2,1,10,15,16652,118,61048,1,121717,2.1770567718866323,0.2241787829833064
64,42190,569,2,2,66343,60,448,0.119,0.127,0,3,0,1,28,18551,7692,23623,1,37140,1.5724443601716005,0.279618352827686
57,106106,677,0,3,154543,72,4203,0.457,0.475,0,3,1,45,14,15790,27694,212383,11,256533,1.4564826071795451,0.1021715498498809
72,159581,669,0,2,347276,12,6823,0.22,0.513,0,4,1,10,21,23087,5539,370571,17,302686,2.1761602185710167,0.0664800721038249
49,37180,707,0,0,3755,12,330,0.171,0.107,0,1,0,48,21,9322,732,5990,3,42555,0.1009924423764826,2.481895633652822
60,95767,634,0,3,79211,12,4028,0.432,0.505,0,3,0,24,19,3056,6482,75196,24,378803,0.8271134408153037,0.0385800131293238
62,45192,484,1,1,44963,84,1501,0.678,0.399,1,3,1,30,19,14256,8619,58098,14,150387,0.994910716261368,0.3170536429143314
32,53054,763,2,4,8835,120,1428,0.27,0.323,0,1,0,1,5,35780,2943,11886,1,173055,0.166525303929884,4.0493435943866
65,21534,709,2,3,21298,84,121,0.35,0.067,0,2,0,16,28,9880,2261,17643,7,8260,0.9889946598560484,0.463871543264942
69,60747,535,0,3,23031,12,1562,0.316,0.309,0,2,0,47,42,53468,5465,11644,6,158405,0.3791235925462566,2.321465786731504
35,86320,656,1,4,113297,36,551,0.41,0.077,0,0,0,28,16,45142,17049,80352,4,347799,1.3125079644582431,0.39843598298293
59,29639,725,2,0,27855,48,1227,0.144,0.497,0,2,0,0,20,11023,8419,11338,17,103950,0.9397773279352226,0.3957136703044227
55,33466,584,1,3,41035,48,1078,0.285,0.387,0,4,0,8,12,17715,2863,33304,18,72218,1.226133205844563,0.4316941222341359
28,84697,634,2,1,151080,24,1502,0.171,0.213,0,3,0,13,8,28007,17453,67646,3,211833,1.7837493211173818,0.1853773803456424
30,62876,683,0,0,87092,120,2310,0.15,0.441,0,4,0,43,11,24608,15331,172363,3,-90376,1.3851169744103566,0.2825485400663658
45,79844,589,1,4,159967,12,2808,0.234,0.422,0,1,0,45,16,37234,23195,206987,2,10840,2.0034692216168826,0.232759051810362
63,47632,599,1,0,86126,48,821,0.44,0.207,0,1,0,16,33,23837,8908,99783,15,161108,1.8081162219469693,0.2767657064567441
53,43676,709,0,4,60147,24,385,0.289,0.106,0,2,0,10,28,17193,2702,50332,19,12568,1.377086338347414,0.285844915874177
35,57196,747,0,3,93503,72,1234,0.2,0.259,0,4,0,25,16,15917,15011,179625,14,64526,1.6347535709914855,0.1702280116358658
21,62860,627,0,3,12917,60,1514,0.494,0.289,0,1,0,39,2,26147,4496,11939,0,314860,0.2054851179586707,2.024074934200341
27,101683,609,1,3,39432,72,1580,0.098,0.186,0,3,0,2,7,55920,4502,66423,9,168229,0.3877896227528421,1.4181015900388
40,26520,748,0,3,24189,84,911,0.551,0.412,1,3,0,48,14,10918,6754,32358,14,88554,0.9120696806304438,0.4513435303844564
44,54223,702,0,1,30409,120,1510,0.277,0.334,0,2,0,37,20,8484,3721,14424,8,71506,0.5608033343169077,0.2789871752712923
55,45177,523,1,3,49667,12,1425,0.309,0.379,0,0,0,10,31,39104,10644,84018,15,63459,1.0993625215813003,0.7873077232825965
22,38938,676,0,4,29078,36,1068,0.42,0.329,0,4,0,0,1,18734,10104,49002,4,113644,0.7467577493001875,0.6442449877918773
65,28822,601,1,2,14920,60,549,0.465,0.229,0,3,1,39,36,10788,8174,22307,15,108767,0.5176421607743815,0.7230078412975002
51,114787,541,1,1,192393,60,2085,0.517,0.218,0,3,0,40,27,58731,28185,95589,17,490694,1.6760724117503571,0.3052641974281942
43,35850,820,0,3,68188,72,1232,0.646,0.412,0,3,0,26,11,29410,1038,80425,14,46334,1.9019832082787087,0.4313012362697795
70,102356,672,1,0,138919,36,1399,0.267,0.164,1,1,0,23,26,42147,14407,115649,21,397040,1.3572007776703108,0.3033904405413187
69,198863,788,0,3,29639,24,2589,0.204,0.156,0,3,0,38,28,119745,4696,29147,15,237997,0.1490415560382975,4.03997975708502
44,31377,578,0,0,13429,84,1164,0.239,0.445,0,1,0,33,16,24224,6706,20674,19,27323,0.4279750143412582,1.803723008190618
24,80819,850,0,3,29042,60,1434,0.351,0.213,0,3,0,27,5,31787,17330,10376,3,152705,0.3593417470923039,1.094480597734394
61,44180,832,0,3,81187,84,1690,0.233,0.459,0,0,0,19,23,17237,7898,138546,17,103777,1.8375998732486816,0.2123097009410257
70,26665,687,0,3,53516,12,291,0.332,0.131,0,3,0,31,18,10293,6142,29010,20,46822,2.0069001725043125,0.1923314087112506
42,32801,617,0,4,37333,84,1016,0.108,0.372,0,0,0,42,9,9637,4181,15933,2,20303,1.1381318212304128,0.2581293191193014
33,53078,510,0,1,111431,84,683,0.111,0.154,0,1,0,21,5,34285,782,139156,7,150860,2.099342489496788,0.3076764304688061
28,51135,740,0,1,64569,72,2339,0.134,0.549,0,3,0,36,4,21960,231,25528,5,30316,1.262691645807259,0.3400960198234474
60,33669,756,0,3,8935,24,970,0.208,0.346,0,2,0,21,15,22720,472,11579,24,78684,0.2653697653697653,2.5425246195165623
68,71487,617,0,1,31362,36,676,0.658,0.113,0,0,1,39,30,27354,11667,15437,2,177477,0.4387029991047448,0.8721742180276122
30,72317,815,0,0,101206,60,1345,0.355,0.223,0,3,0,15,9,43392,16295,140120,11,128302,1.3994579496114383,0.4287450472793384
33,50204,804,0,3,18816,36,771,0.33,0.184,0,0,0,21,11,1338,7040,29638,4,73422,0.3747833881087541,0.0711059148642185
47,77533,640,0,3,129229,12,2791,0.376,0.432,0,0,0,28,21,40101,13982,121077,20,-21373,1.6667397528826065,0.3103072042095489
62,61100,567,0,3,28738,120,639,0.21,0.125,1,3,0,2,22,52559,8623,19294,9,121730,0.470336001047446,1.828838860085598
56,25034,651,0,0,9875,60,862,0.55,0.413,0,1,0,32,35,6253,6762,18303,2,107363,0.3944477731176353,0.633151073309032
60,69553,669,1,4,51608,48,683,0.335,0.118,0,3,1,28,35,24782,6236,22415,1,120061,0.7419846450240101,0.4801875641845414
42,90858,746,0,2,169965,12,1114,0.143,0.147,0,3,0,10,12,48132,19961,68412,1,331600,1.870645725794913,0.2831860489745008
75,36146,699,0,2,14875,60,1316,0.202,0.437,0,1,0,17,23,27599,1188,22740,5,58541,0.4115140952222867,1.8552702339338527
21,25792,627,1,4,10408,24,737,0.246,0.343,0,0,0,23,2,15463,6031,14151,2,98508,0.4035203349746055,1.4855413584398116
38,84442,736,2,3,122205,48,2635,0.289,0.374,0,3,0,1,17,60649,21114,106218,18,329238,1.4471892282367989,0.4962849614585208
44,47839,587,0,0,82491,12,2115,0.228,0.531,0,2,1,2,16,8911,1786,51386,23,97044,1.7243102006688964,0.1080225961305338
45,37195,683,0,3,26634,120,1674,0.035,0.54,0,0,0,27,20,17423,4328,45634,24,146548,0.7160447359931176,0.6541392904073587
41,51693,730,1,0,41479,60,1505,0.454,0.349,0,0,0,48,21,30184,3946,63527,6,93994,0.8023948620729678,0.7276759884281582
71,85943,657,0,4,39894,24,2309,0.464,0.322,0,0,1,9,20,53329,9486,43349,11,146370,0.464185981569394,1.336733926557213
58,39040,627,0,1,71285,12,622,0.686,0.191,0,1,0,12,36,31880,2180,74712,4,6907,1.8259009758971336,0.4472126364222989
66,27821,557,0,3,23856,36,949,0.321,0.409,0,1,0,31,46,23961,4003,43757,8,90180,0.8574509381065344,1.0043593075407635
49,46604,685,0,3,10175,84,779,0.301,0.201,0,2,0,17,27,8229,9382,15398,16,114150,0.2183242141401137,0.8086674528301887
51,19749,675,2,4,41524,72,596,0.499,0.362,0,0,0,19,12,4445,1651,78946,4,-9533,2.102481012658228,0.1070439494280553
60,69380,697,0,1,104971,84,1719,0.436,0.297,0,1,0,20,19,38088,13389,172360,19,190286,1.5129646444992144,0.3628396143733567
27,29171,694,1,0,41238,24,417,0.338,0.172,0,4,0,2,6,14059,999,19902,6,64437,1.4136157959687372,0.3409151531317442
20,56541,708,0,1,69040,12,2001,0.481,0.425,0,3,0,47,1,28048,14956,53125,0,218004,1.2210392274769195,0.4062513578887907
60,72916,741,0,1,20403,120,2266,0.38,0.373,0,1,0,36,32,39605,20587,29607,13,362220,0.2798112922912352,1.941040972358361
70,34568,578,0,1,9101,120,403,0.438,0.14,0,1,0,20,36,27615,376,5610,23,170841,0.2632705603286181,3.0339485827290704
32,22726,628,0,1,23075,72,828,0.435,0.437,0,3,0,44,6,14641,2627,27730,11,16374,1.015312183746205,0.6344687120818167
71,65818,555,0,0,6690,60,2625,0.39,0.479,0,1,0,39,38,10040,11198,5647,20,325422,0.1016423828985551,1.500523090718876
58,37992,401,0,3,32820,24,883,0.156,0.279,0,1,0,42,16,22118,7972,55644,12,103824,0.863843339562551,0.6738978093293928
62,74962,691,0,3,76038,48,2592,0.414,0.415,0,2,0,1,17,53970,6017,120929,24,172108,1.014340407934581,0.709767356225095
34,56257,652,1,3,96790,60,1924,0.469,0.41,1,4,1,48,13,23934,9627,169880,4,10988,1.720466422553237,0.2472750565651765
65,50450,684,0,3,64508,120,725,0.34,0.172,0,3,1,32,29,27328,14738,55980,14,136967,1.278626786386791,0.4236308112046381
66,32444,737,0,3,37352,72,992,0.115,0.367,0,0,0,24,40,3218,4894,17667,10,146511,1.1512405609492988,0.0861510454314245
41,38059,526,0,1,12601,12,476,0.472,0.15,0,0,0,32,21,7509,10041,9709,1,82746,0.3310825013137152,0.5958578003491509
39,25610,696,0,1,14648,48,460,0.042,0.216,0,1,0,7,15,13834,6809,5398,13,102497,0.5719417437819687,0.9443648030582292
51,67128,585,1,1,52887,84,645,0.302,0.115,0,1,1,28,32,45167,15207,103912,6,69426,0.7878413204427297,0.8540122523067615
38,44024,554,1,0,74637,72,996,0.333,0.271,0,0,0,26,12,26383,11055,142697,14,-20323,1.6953321976149915,0.353479460864439
37,50367,706,0,1,32161,60,287,0.099,0.068,0,1,1,37,9,1301,644,54404,4,81903,0.6385204891994918,0.0404514644611653
49,20783,531,0,3,24293,24,486,0.26,0.281,0,1,0,17,14,1971,571,26233,24,39791,1.168831793687452,0.0811311434922203
49,17887,617,1,4,16047,24,493,0.325,0.331,0,3,0,25,17,2028,2769,19798,6,46910,0.8970818425760286,0.126370887337986
55,55811,575,0,0,36050,84,1453,0.067,0.312,0,1,0,41,22,25192,12917,15035,17,142129,0.6459184404787501,0.6987878283542759
64,112963,650,0,3,58285,84,3281,0.237,0.349,0,1,0,4,36,13421,17026,23539,23,110757,0.51596083708084,0.2302611261709501
71,55420,610,0,0,10038,60,929,0.09,0.201,0,2,0,7,30,27360,12608,13668,17,226906,0.18112267912885,2.7253710528937147
45,27908,556,2,3,14478,72,254,0.073,0.109,0,0,0,38,24,17741,3756,7364,5,125573,0.5187573900892185,1.225291801920022
44,36602,695,1,1,20673,48,303,0.099,0.099,0,3,0,48,16,15322,5434,29616,2,85710,0.5647897713302188,0.7411241172487182
65,69063,624,0,4,132666,48,2230,0.125,0.387,0,0,0,47,31,29897,3437,48485,18,103796,1.9209139349009612,0.2253537051414443
18,25206,692,2,2,27045,36,505,0.07,0.24,0,3,0,40,0,2827,1879,10094,0,71933,1.0729162534216683,0.1045256230126451
65,48461,701,0,0,102706,60,1251,0.192,0.31,1,1,0,1,16,40215,1907,177600,9,-67222,2.1193099748256365,0.3915507219566339
57,27092,600,1,0,40059,120,502,0.239,0.222,1,1,0,4,25,4101,2760,22873,15,93430,1.4785738013509024,0.1023714428357463
70,55912,565,0,1,29795,36,368,0.079,0.079,0,3,0,6,41,2662,10111,23102,23,79812,0.5328814408098296,0.0893408511209558
18,36051,621,1,1,79246,84,662,0.327,0.22,1,4,0,2,0,30381,980,58069,0,20072,2.1981027404859645,0.3833709793430666
37,15057,581,2,3,8976,36,210,0.627,0.167,0,4,0,9,16,11855,1317,10745,4,25107,0.5960950989507239,1.3205970814303218
69,72552,708,1,4,54974,12,2686,0.281,0.444,0,3,0,26,28,18790,16944,30459,19,333349,0.7577081581740245,0.3417917235106866
42,67246,524,0,4,14893,12,2944,0.228,0.525,0,4,0,22,22,39165,16314,8613,22,161436,0.221467128645144,2.629582382167316
29,48347,709,0,1,42990,36,878,0.104,0.218,0,1,0,37,5,43415,9713,16119,7,76724,0.8891784561926036,1.0098625293666117
44,20729,617,0,4,26056,48,452,0.493,0.262,0,4,0,34,16,5280,1629,51956,13,-23349,1.2569223347805114,0.2026326898722032
41,78274,608,0,3,122103,24,3330,0.338,0.511,0,4,0,14,10,46030,11630,80423,0,17736,1.559923347173427,0.3769737273144204
38,69101,664,0,2,89007,24,630,0.368,0.109,0,0,0,11,9,17215,14981,127505,3,224693,1.2880524442129029,0.1934095811612439
